trip_distance,rate_code,store_and_fwd_flag,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,total_amount,trip_duration,calculated_total_amount,speed,is_top_pickup,is_top_dropoff,is_popular_route,is_peak_month,is_peak_day,is_peak_hour
2.78,1,0,1,29.0,0.0,0.5,5.96,0.0,35.76,0.6772222222222222,44.75,4.105004101722724,1,0,0,1,0,1
6.7,1,0,1,26.0,0.5,0.5,5.45,0.0,32.75,0.3705555555555556,35.76,18.08095952023988,1,1,0,1,0,1
5.45,1,0,1,37.0,0.0,0.5,9.45,0.0,47.25,0.7569444444444444,37.86,7.2,0,1,0,0,1,1
10.04,1,0,1,30.0,0.5,0.5,7.41,5.76,44.47,0.8202777777777778,32.27,12.239756180155773,1,0,0,1,1,1
7.42,1,0,0,23.5,0.5,0.5,0.0,0.0,24.8,0.91,62.57999999999999,8.153846153846153,1,0,0,1,1,1
7.1,1,0,1,23.0,0.5,0.5,3.65,0.0,27.95,0.31472222222222224,4.3,22.559576345984112,0,0,0,1,0,0
11.5,1,0,0,43.0,0.0,0.5,0.0,5.76,49.56,0.7677777777777778,50.46999999999999,14.978292329956584,1,0,0,0,1,1
8.5,1,0,1,29.0,1.0,0.5,10.0,5.76,46.56,0.32666666666666666,45.07999999999999,26.020408163265305,1,0,1,0,0,0
6.9,1,0,1,22.0,1.0,0.5,4.75,0.0,28.55,0.5830555555555555,39.29,11.834206765126252,0,1,0,0,0,0
7.1,1,0,1,22.5,0.5,0.5,4.75,0.0,28.55,0.4116666666666667,70.8,17.246963562753034,1,1,0,1,0,0
12.17,1,0,1,37.5,0.0,0.5,7.66,0.0,45.96,0.4047222222222222,32.25,30.070006863417984,1,0,0,0,0,0
6.92,1,0,0,24.5,0.5,0.5,0.0,0.0,25.8,0.27805555555555556,35.16,24.887112887112888,0,0,0,1,0,1
9.8,1,0,1,28.5,0.0,0.5,10.5,5.76,45.56,0.4361111111111111,29.75,22.471337579617835,0,1,0,1,0,1
5.04,1,0,0,28.0,0.0,0.5,0.0,0.0,28.8,0.5908333333333333,59.76,8.530324400564176,1,0,0,0,1,0
12.06,1,0,1,35.5,0.5,0.5,8.51,5.76,51.07,0.48138888888888887,63.06999999999999,25.05251009809579,1,0,0,1,0,1
12.1,1,0,1,39.5,0.0,0.5,11.5,5.76,57.56,0.45694444444444443,30.35,26.480243161094226,1,1,1,0,0,1
7.7,1,0,1,22.5,0.5,0.5,5.9,5.76,35.46,0.8477777777777777,141.95999999999998,9.08256880733945,1,0,0,1,1,0
6.3,1,0,1,24.5,0.0,0.5,5.05,0.0,30.35,0.26666666666666666,31.8,23.625,1,0,0,1,0,1
5.52,1,0,1,21.5,0.0,0.5,4.46,0.0,26.76,0.5863888888888888,26.8,9.413548081477973,1,0,0,1,0,0
7.25,1,0,1,21.5,0.5,0.5,5.71,5.76,34.27,0.43416666666666665,51.06999999999999,16.69865642994242,1,0,0,1,1,1
10.3,1,0,1,34.0,1.0,0.5,8.3,5.76,49.86,0.5313888888888889,23.8,19.383167799268165,1,1,1,1,0,0
6.5,1,0,1,28.5,0.0,0.5,4.0,0.0,33.3,0.4477777777777778,39.06999999999999,14.516129032258064,1,0,0,1,1,1
11.1,1,0,1,31.5,0.0,0.5,7.6,5.76,45.66,0.5580555555555555,46.56,19.890492782478844,1,1,1,1,1,1
10.3,1,0,1,30.5,0.0,0.5,7.4,5.76,44.46,0.34805555555555556,51.35,29.592976855546688,1,1,1,1,0,1
8.68,1,0,1,30.0,0.0,0.5,5.48,5.76,42.04,1.1000000000000003,45.66,7.890909090909088,0,0,0,1,1,0
9.47,1,0,1,37.0,0.0,0.5,6.0,5.76,49.56,0.7008333333333333,37.3,13.512485136741976,1,1,0,0,0,0
11.9,1,0,0,45.0,0.5,0.5,0.0,0.0,46.3,0.5291666666666667,3.3,22.488188976377952,0,0,0,0,0,1
5.5,1,0,1,24.0,0.0,0.5,4.95,0.0,29.75,0.3852777777777778,47.25,14.275414563806777,0,0,0,1,0,1
8.9,1,0,1,30.0,0.0,0.5,7.7,0.0,38.5,0.2461111111111111,29.16,36.16252821670429,1,0,0,1,0,1
11.0,1,0,1,36.0,0.0,0.5,8.5,5.76,51.06,0.6736111111111112,47.46,16.329896907216494,1,1,1,1,1,1
3.2,1,0,1,25.0,0.0,0.5,3.87,0.0,29.67,0.27,22.8,11.851851851851851,0,1,0,1,0,1
6.39,1,0,1,26.5,0.0,0.5,5.46,0.0,32.76,0.5591666666666667,32.15,11.427719821162443,0,1,0,1,1,1
10.3,1,0,1,34.0,0.0,0.5,6.95,0.0,41.75,0.4375,75.06,23.542857142857144,1,0,0,1,1,0
6.42,1,0,1,25.0,0.0,0.5,5.16,0.0,30.96,0.5111111111111111,4.56,12.560869565217391,0,0,0,1,0,0
8.9,1,0,1,33.5,0.0,0.5,8.0,5.76,48.06,0.3194444444444444,74.11999999999999,27.860869565217396,0,1,0,1,0,1
7.8,1,0,1,38.5,0.0,0.5,5.7,0.0,45.0,0.5455555555555556,33.349999999999994,14.29735234215886,0,0,0,1,0,1
0.35,1,0,0,3.0,0.5,0.5,0.0,0.0,4.3,0.7988888888888889,106.56,0.4381084840055633,0,0,0,1,0,1
10.16,1,0,1,44.0,0.0,0.5,15.17,5.76,65.73,0.023333333333333334,54.06,435.4285714285714,1,0,0,0,1,0
11.9,1,0,1,46.5,1.0,0.5,9.65,0.0,57.95,0.3219444444444444,35.47,36.96289905090596,0,0,0,1,0,0
8.97,1,0,1,26.0,0.5,0.5,6.61,5.76,39.67,0.5913888888888889,23.8,15.167684358853924,1,0,0,0,1,0
11.5,1,0,1,37.5,0.0,0.5,8.8,5.76,52.86,0.7086111111111111,29.8,16.228929831438652,1,1,1,1,0,1
13.12,1,0,1,41.0,0.5,0.5,8.46,0.0,50.76,0.5755555555555556,84.8,22.795366795366792,0,0,0,1,0,1
6.89,1,0,0,25.0,1.0,0.5,0.0,0.0,26.8,0.6777777777777778,55.27,10.165573770491802,0,0,0,0,1,0
4.01,1,0,1,21.5,0.0,0.5,4.46,0.0,26.76,0.4672222222222222,31.55,8.582639714625445,0,0,0,1,0,0
16.55,3,0,1,63.0,0.0,0.0,10.0,17.5,90.8,0.021388888888888888,27.3,773.7662337662339,0,1,0,1,0,1
13.69,1,0,1,55.5,0.0,0.5,14.08,0.0,70.38,0.3844444444444444,23.94,35.60982658959538,0,0,0,0,0,1
9.56,1,0,1,30.0,0.5,0.5,7.41,5.76,44.47,0.6275,33.3,15.235059760956178,0,1,0,1,0,0
11.43,1,0,1,35.0,0.0,0.5,8.31,5.76,49.87,0.42194444444444446,34.87,27.08887425938117,1,0,0,0,0,1
11.4,1,0,1,35.5,0.5,0.5,8.51,5.76,51.07,0.45916666666666667,41.16,24.82758620689655,1,0,0,1,1,1
9.9,1,0,1,31.0,0.0,0.5,4.0,5.67,41.47,0.9130555555555555,33.36,10.842713720717981,1,0,0,0,0,0
15.0,1,0,0,43.5,0.0,0.5,0.0,0.0,44.3,0.5394444444444444,33.349999999999994,27.80638516992791,0,0,0,0,0,1
6.3,1,0,1,21.5,0.0,0.5,4.45,0.0,26.75,0.6822222222222222,33.8,9.234527687296417,1,0,0,1,1,1
4.64,1,0,1,21.5,0.0,0.5,6.69,0.0,28.99,0.45944444444444443,34.099999999999994,10.099153567110037,1,0,0,1,1,0
8.02,1,0,0,23.0,0.5,0.5,0.0,5.76,30.06,0.6266666666666667,63.96,12.797872340425531,1,0,0,0,1,1
9.8,1,0,1,29.5,0.5,0.5,7.3,5.76,43.86,0.9141666666666667,53.2,10.720145852324523,1,0,0,0,1,1
7.41,1,0,1,21.5,0.5,0.5,4.56,0.0,27.36,0.9925,54.35,7.465994962216625,1,0,0,1,0,1
8.5,1,0,1,28.0,0.0,0.5,5.76,0.0,34.56,0.5063888888888889,32.76,16.785518376302797,0,0,0,1,0,1
2.77,1,0,1,22.0,0.0,0.5,4.56,0.0,27.36,0.8091666666666667,37.56,3.423274974253347,0,1,0,0,0,1
11.68,1,0,1,34.0,0.5,0.5,7.06,0.0,42.36,0.8333333333333334,27.36,14.015999999999998,1,0,0,0,0,1
3.1,1,0,1,25.0,1.0,0.5,5.35,0.0,32.15,1.173888888888889,43.27,2.6407950780880265,1,0,0,1,0,0
4.4,1,0,1,26.5,0.0,0.5,5.46,0.0,32.76,0.8733333333333333,30.290000000000003,5.0381679389312986,0,1,0,1,0,1
18.77,1,0,1,50.5,0.5,0.5,10.36,0.0,62.16,1.060555555555556,29.94,17.69827134625458,1,0,0,1,1,1
6.22,1,0,1,28.5,0.0,0.5,7.32,0.0,36.62,0.5383333333333333,50.38,11.554179566563468,0,0,0,1,0,0
4.31,1,0,0,24.5,0.0,0.5,0.0,0.0,25.3,0.45805555555555555,31.06,9.409338993329289,0,0,0,1,1,0
7.6,1,0,1,27.5,0.0,0.5,5.65,0.0,33.95,0.6888888888888889,50.0,11.032258064516128,0,1,0,0,0,1
8.9,1,0,1,26.5,0.0,0.5,6.0,5.76,39.06,0.6586111111111111,49.27,13.513285533530157,0,1,0,1,0,1
17.46,1,0,1,54.0,0.0,0.5,0.0,5.76,60.56,0.6625,22.8,26.35471698113208,1,0,0,0,1,0
12.0,1,0,1,34.0,0.5,0.5,7.55,2.64,45.49,0.37777777777777777,32.879999999999995,31.764705882352942,0,0,0,1,1,1
13.09,1,0,1,40.5,0.0,0.5,9.41,5.76,56.47,0.7836111111111111,32.15,16.70471464019851,1,0,0,0,0,1
11.8,1,0,1,38.0,0.5,0.5,11.26,5.76,56.32,0.32972222222222225,44.59,35.787700084246,1,0,0,1,0,1
13.01,1,0,1,43.0,0.0,0.5,12.39,5.76,61.95,0.76,64.74,17.11842105263158,0,1,0,1,1,0
8.01,1,0,1,32.0,0.0,0.5,6.56,0.0,39.36,0.4913888888888889,25.3,16.300734878462407,0,0,0,1,1,0
6.02,1,0,1,27.0,0.0,0.5,5.56,0.0,33.36,0.5022222222222222,52.27,11.986725663716813,0,0,0,1,1,0
5.43,1,0,1,22.0,0.5,0.5,5.82,0.0,29.12,0.42833333333333334,28.8,12.67704280155642,0,0,0,0,0,0
19.22,1,0,1,52.5,0.5,0.5,10.76,0.0,64.56,0.975,43.55,19.712820512820514,1,0,0,1,0,0
12.4,1,0,1,42.5,0.0,0.5,9.15,2.64,55.09,0.4747222222222222,28.56,26.12053832650673,0,0,0,1,0,1
0.4,1,0,1,3.0,0.5,0.5,0.86,0.0,5.16,0.5483333333333333,46.0,0.729483282674772,0,0,0,0,1,1
10.61,1,0,1,39.5,0.0,0.5,9.21,5.76,55.27,0.31194444444444447,58.56,34.01246660730187,1,0,0,1,1,1
2.11,1,0,1,31.5,0.0,0.5,8.08,0.0,40.38,0.5694444444444444,34.559999999999995,3.7053658536585363,0,0,0,1,1,1
6.55,1,0,0,23.5,0.5,0.5,0.0,0.0,24.8,0.45444444444444443,35.16,14.41320293398533,1,0,0,0,1,1
12.15,1,0,1,34.5,0.5,0.5,7.16,0.0,42.96,0.5472222222222223,40.85999999999999,22.203045685279186,0,0,0,1,1,0
3.2,1,0,1,25.5,0.0,0.5,2.5,0.0,28.8,0.7822222222222223,42.06,4.090909090909091,0,0,0,0,1,1
6.1,1,0,0,23.0,0.5,0.5,0.0,0.0,24.3,0.46,49.56,13.26086956521739,0,0,0,0,1,1
5.0,1,0,1,22.0,0.0,0.5,4.55,0.0,27.35,0.01888888888888889,42.25,264.70588235294116,0,0,0,1,1,0
9.04,1,0,1,34.0,0.0,0.5,6.08,5.76,46.64,0.235,4.55,38.46808510638298,1,0,1,0,0,1
5.67,1,0,0,23.0,1.0,0.5,0.0,0.0,24.8,0.41194444444444445,48.06,13.763991908293999,0,0,0,0,0,0
5.91,1,0,1,27.0,0.0,0.5,0.02,0.0,27.82,0.29777777777777775,26.76,19.847014925373138,1,0,0,0,0,0
15.73,1,0,1,42.5,0.0,0.5,8.66,0.0,51.96,0.765,50.13,20.562091503267975,1,0,0,1,0,1
3.8,1,0,1,25.0,0.0,0.5,4.0,0.0,29.8,0.6541666666666667,68.16,5.808917197452229,0,0,0,1,1,1
5.07,1,0,1,24.0,0.0,0.5,4.96,0.0,29.76,0.6411111111111111,51.67,7.908145580589256,1,0,0,0,1,1
6.2,1,0,1,29.0,0.0,0.5,4.0,0.0,33.8,0.6811111111111111,29.76,9.102773246329527,0,0,0,1,1,1
10.7,1,0,1,32.5,1.0,0.5,5.15,0.0,39.45,0.5111111111111111,25.3,20.934782608695652,1,0,0,1,0,0
12.45,1,0,0,42.5,0.0,0.5,0.0,5.76,49.06,0.006944444444444444,43.8,1792.8,1,1,1,0,0,1
6.0,1,0,1,22.0,0.0,0.5,3.42,0.0,26.22,0.4461111111111111,46.56,13.449564134495642,0,0,0,1,0,1
5.5,1,0,1,22.0,0.5,0.5,4.65,0.0,27.95,0.46194444444444444,36.96,11.90619362597715,1,1,0,1,0,1
9.5,1,0,1,34.5,0.0,0.5,8.2,5.76,49.26,0.5013888888888889,40.27,18.94736842105263,1,0,0,0,0,1
8.46,1,0,1,34.0,0.0,0.5,8.11,5.76,48.67,0.8958333333333334,32.8,9.443720930232558,1,0,0,0,1,1
6.88,1,0,0,30.5,0.5,0.5,0.0,0.0,31.8,0.4880555555555556,31.55,14.096755833807626,0,0,0,0,0,1
12.1,1,0,1,37.5,1.0,0.5,4.94,5.76,50.0,0.37083333333333335,32.15,32.62921348314607,1,0,0,0,0,0
15.82,3,0,1,72.5,0.0,0.0,10.0,12.5,95.3,0.6091666666666666,40.27,25.969904240766077,0,1,0,0,0,1
3.43,1,0,1,23.0,0.0,0.5,4.76,0.0,28.56,0.020555555555555556,26.22,166.86486486486487,1,0,0,1,1,1
7.6,1,0,1,25.5,0.5,0.5,9.75,5.76,42.31,0.4772222222222222,36.0,15.925494761350407,1,0,0,1,0,1
7.4,1,0,1,27.5,0.5,0.5,5.75,0.0,34.55,0.7472222222222222,44.16,9.903345724907064,0,0,0,0,1,0
7.21,1,0,1,28.5,0.5,0.5,8.94,0.0,38.74,0.4177777777777778,61.0,17.257978723404253,1,0,0,1,1,0
9.87,1,0,1,33.0,0.0,0.5,8.45,0.0,42.25,0.5047222222222222,46.85999999999999,19.555310952118877,1,0,0,1,1,0
4.3,1,0,1,22.5,0.0,0.5,4.65,0.0,27.95,0.31555555555555553,5.16,13.626760563380282,0,0,0,1,0,1
20.72,1,0,1,56.5,0.5,0.5,11.56,0.0,69.36,0.3213888888888889,50.06,64.47018150388936,1,1,0,1,1,1
5.3,1,0,1,23.0,0.0,0.5,4.76,0.0,28.56,0.5908333333333333,37.55,8.970380818053597,0,0,0,0,0,1
8.81,1,0,1,26.5,0.0,0.5,6.61,5.76,39.67,0.5666666666666667,23.8,15.547058823529413,0,1,0,1,0,1
15.4,1,0,1,41.5,0.0,0.5,12.02,5.76,60.08,0.6430555555555556,32.89,23.948164146868248,1,0,0,1,0,1
9.28,1,0,1,26.5,0.5,0.5,6.71,5.76,40.27,0.38805555555555554,52.26,23.91410164638511,1,1,0,1,0,1
7.44,1,0,1,30.0,0.5,0.5,6.26,0.0,37.56,0.7544444444444445,35.8,9.861561119293079,1,0,0,1,1,1
11.68,1,0,0,42.0,0.0,0.5,0.0,0.0,42.8,0.4688888888888889,37.27,24.90995260663507,1,0,0,0,0,1
6.22,1,0,1,23.0,0.0,0.5,3.57,0.0,27.37,0.5883333333333334,52.27,10.572237960339942,0,0,0,1,1,1
0.1,5,0,1,68.5,0.0,0.0,13.75,0.0,82.55,0.47638888888888886,32.15,0.20991253644314872,1,1,0,0,0,0
29.9,1,0,0,79.0,0.0,0.5,0.0,11.52,91.32,0.9244444444444444,25.08,32.34375,1,0,0,1,0,1
10.03,1,0,1,31.0,0.0,0.5,0.0,5.76,37.56,0.4486111111111111,33.56,22.357894736842102,1,1,1,1,0,1
10.01,1,0,1,28.5,0.5,0.5,6.49,2.64,38.93,1.0583333333333336,152.46,9.458267716535431,1,0,0,0,1,0
8.8,1,0,1,26.0,0.5,0.5,5.45,0.0,32.75,0.36972222222222223,47.06,23.801652892561986,1,0,0,1,0,0
12.3,1,0,1,42.0,1.0,0.5,0.0,5.76,49.56,0.5677777777777778,34.559999999999995,21.66340508806262,1,0,0,0,1,0
11.4,1,0,0,35.5,1.0,0.5,0.0,0.0,37.3,0.41305555555555556,29.75,27.599193006052456,1,0,0,1,0,0
7.33,1,0,0,23.5,0.0,0.5,0.0,0.0,24.3,0.4658333333333333,54.3,15.735241502683364,1,0,0,1,0,1
8.8,1,0,0,34.0,0.0,0.5,0.0,5.76,40.56,0.6522222222222223,52.87,13.492333901192504,1,1,0,0,0,1
5.07,1,0,1,24.5,0.0,0.5,5.06,0.0,30.36,0.6130555555555556,47.15,8.270049841413684,0,0,0,1,1,0
11.9,1,0,1,33.0,0.0,0.5,7.0,0.0,40.8,0.4041666666666667,50.4,29.443298969072167,1,0,0,1,0,1
7.15,1,0,0,27.0,1.0,0.5,0.0,0.0,28.8,0.6180555555555556,32.06,11.568539325842696,1,0,0,0,0,0
6.58,1,0,1,25.5,1.0,0.5,5.46,0.0,32.76,0.37,69.06,17.783783783783782,0,0,0,1,0,0
0.06,1,0,0,3.0,0.0,0.5,0.0,0.0,3.8,0.8222222222222222,36.96,0.07297297297297298,1,1,0,0,0,1
5.6,1,0,1,22.0,0.0,0.5,4.56,0.0,27.36,0.4147222222222222,29.76,13.50301406563965,0,0,0,1,1,1
7.21,1,0,1,37.0,0.0,0.5,6.0,0.0,43.8,0.4061111111111111,47.76,17.753761969904243,1,0,0,0,0,1
13.1,1,0,1,44.5,1.0,0.5,17.3,11.52,75.12,0.5683333333333334,42.35,23.049853372434015,0,0,0,1,0,0
11.43,1,0,1,32.5,0.5,0.5,6.0,0.0,39.8,0.44027777777777777,67.87,25.9608832807571,1,0,0,0,1,0
6.43,1,0,1,26.0,1.0,0.5,6.95,0.0,34.75,0.8594444444444445,54.66,7.481577246283128,0,0,0,1,0,0
16.4,1,0,1,44.5,0.5,0.5,11.45,0.0,57.25,0.5111111111111111,37.25,32.08695652173913,1,0,0,1,1,0
9.63,1,0,1,30.0,0.5,0.5,9.39,0.0,40.69,0.5311111111111111,52.27,18.13179916317992,1,0,0,1,0,1
6.4,1,0,1,25.5,1.0,0.5,6.8,0.0,34.1,0.5127777777777778,49.27,12.48104008667389,0,1,0,1,0,0
10.65,1,0,1,33.5,0.0,0.5,8.01,5.76,48.07,0.4263888888888889,75.35,24.977198697068406,1,0,0,1,1,0
8.7,1,0,1,27.0,0.0,0.5,6.7,5.76,40.26,0.36944444444444446,34.86,23.548872180451124,0,1,0,1,1,1
8.51,1,0,1,29.0,1.0,0.5,7.27,5.54,43.61,0.4866666666666667,51.06999999999999,17.486301369863014,0,1,0,1,0,0
6.1,1,0,1,21.5,0.5,0.5,3.5,0.0,26.3,0.2808333333333333,30.8,21.72106824925816,0,0,0,0,0,0
5.61,1,0,1,23.5,0.5,0.5,4.96,0.0,29.76,1.7666666666666666,30.36,3.1754716981132076,0,0,0,1,0,1
9.09,1,0,0,30.5,0.0,0.5,0.0,5.76,37.06,0.5602777777777778,22.3,16.22409519087754,1,0,0,1,0,1
5.3,1,0,1,24.0,0.0,0.5,6.2,0.0,31.0,0.3661111111111111,31.3,14.47647951441578,0,1,0,1,1,0
9.4,1,0,1,29.0,0.5,0.5,7.21,5.76,43.27,0.022222222222222223,45.36,423.0,1,0,0,0,0,1
6.9,1,0,1,25.0,1.0,0.5,5.36,0.0,32.16,0.8833333333333333,53.46999999999999,7.811320754716982,1,0,0,0,1,0
10.86,1,0,1,34.5,0.0,0.5,8.21,5.76,49.27,0.38861111111111113,3.3,27.945675482487488,1,1,1,1,0,1
9.9,5,0,1,42.5,1.0,0.5,8.85,0.0,53.15,0.5313888888888889,73.36999999999999,18.630423418714063,1,1,0,1,1,0
5.5,1,0,1,23.0,0.0,0.5,4.0,0.0,27.8,0.018055555555555554,39.06,304.61538461538464,0,0,0,1,1,1
8.46,1,0,1,29.0,1.0,0.5,6.16,0.0,36.96,0.38666666666666666,166.87,21.879310344827587,1,0,0,1,0,0
4.39,1,0,1,23.5,1.0,0.5,2.5,0.0,27.8,0.020555555555555556,31.8,213.56756756756755,0,1,0,1,0,0
25.3,1,0,1,72.0,0.0,0.5,14.56,0.0,87.36,0.4113888888888889,53.8,61.49898717083052,1,0,0,1,0,0
18.98,1,0,0,52.5,0.0,0.5,0.0,0.0,53.3,0.35305555555555557,55.3,53.759244689221084,1,0,0,0,1,1
8.6,1,0,1,28.0,0.0,0.5,7.2,0.0,36.0,0.41805555555555557,54.66,20.57142857142857,0,0,0,0,1,1
14.97,1,0,1,45.5,0.0,0.5,0.0,5.76,52.06,0.3025,74.3,49.48760330578513,0,0,0,0,0,1
8.91,1,0,1,28.5,0.0,0.5,6.94,5.76,42.0,0.36777777777777776,54.67,24.226586102719036,0,1,0,1,1,1
4.89,1,0,1,22.0,1.0,0.5,4.76,0.0,28.56,0.5025,52.27,9.73134328358209,0,0,0,0,0,0
0.2,1,0,1,3.0,0.0,0.5,1.1,0.0,4.9,0.3511111111111111,100.75,0.569620253164557,0,0,0,1,0,1
6.46,1,0,1,23.0,0.0,0.5,4.76,0.0,28.56,1.1425,25.8,5.6542669584245075,0,1,0,0,0,1
6.7,1,0,1,23.5,0.5,0.5,4.95,0.0,29.75,0.49527777777777776,23.8,13.527762198541785,1,0,0,1,0,0
10.3,1,0,1,29.5,0.5,0.5,7.3,5.76,43.86,0.5886111111111111,40.85999999999999,17.498820198206705,1,1,1,1,1,0
8.9,1,0,1,26.5,0.0,0.5,5.45,0.0,32.75,0.5222222222222223,75.36,17.04255319148936,0,0,0,1,0,1
7.9,1,0,1,25.5,0.5,0.5,6.5,5.76,39.06,0.6575,33.959999999999994,12.015209125475286,0,0,0,1,0,1
8.1,1,0,1,26.0,0.5,0.5,6.6,5.76,39.66,0.9694444444444444,36.14,8.355300859598854,1,0,0,1,0,1
9.15,1,0,1,33.5,1.0,0.5,8.21,5.76,49.27,0.5322222222222223,61.27,17.19206680584551,1,1,1,0,1,0
8.5,1,0,1,24.5,0.5,0.5,5.15,0.0,30.95,0.3252777777777778,40.06,26.131511528608026,0,0,0,1,0,1
11.45,1,0,1,35.0,0.5,0.5,8.41,5.76,50.47,0.8113888888888889,26.75,14.111605614515575,0,0,0,0,1,0
7.6,1,0,1,23.0,0.0,0.5,4.76,0.0,28.56,0.5475,41.75,13.881278538812785,0,0,0,1,0,0
6.61,1,0,1,22.0,0.5,0.5,5.82,0.0,29.12,0.47638888888888886,31.59,13.87521865889213,0,0,0,1,0,1
7.4,1,0,1,21.5,0.0,0.5,8.4,5.76,36.46,0.4888888888888889,3.8,15.136363636363638,1,0,0,1,1,1
5.22,1,0,1,23.0,0.5,0.5,4.0,0.0,28.3,0.27,30.95,19.333333333333332,1,0,0,1,1,1
16.6,1,0,1,45.5,0.5,0.5,10.5,5.76,63.06,0.5038888888888889,38.46999999999999,32.943770672546854,1,0,0,1,1,1
0.16,1,0,1,3.0,0.0,0.5,0.76,0.0,4.56,0.8788888888888889,29.16,0.1820480404551201,0,1,0,0,1,1
8.6,1,0,1,29.5,0.0,0.5,9.02,5.76,45.08,0.015555555555555555,73.27000000000001,552.8571428571429,1,1,1,1,1,1
11.03,1,0,1,31.5,0.5,0.5,9.64,5.76,48.2,0.5638888888888889,29.8,19.560591133004927,1,1,1,0,0,1
3.8,1,0,0,21.5,0.0,0.5,0.0,0.0,22.3,0.4558333333333333,52.57999999999999,8.3363802559415,0,0,0,0,0,1
10.98,1,0,1,37.5,0.0,0.5,9.58,0.0,47.88,0.615,66.3,17.853658536585368,1,0,0,1,0,1
22.1,1,0,1,61.5,1.0,0.5,17.25,5.76,86.31,0.7525,29.15,29.368770764119606,1,0,0,1,0,0
5.8,1,0,1,22.5,0.0,0.5,6.95,0.0,30.25,0.4936111111111111,39.75,11.750140686550365,1,0,0,0,0,1
21.32,1,0,1,58.0,0.5,0.5,11.86,0.0,71.16,0.6994444444444444,60.35,30.4813343923749,1,0,0,0,1,1
11.57,1,0,1,33.0,0.5,0.5,8.01,5.76,48.07,0.6280555555555556,34.3,18.421937195931005,1,0,0,1,0,1
8.6,1,0,1,25.5,0.5,0.5,4.0,0.0,30.8,0.5777777777777777,65.8,14.884615384615385,0,0,0,1,1,0
7.05,1,0,1,25.0,0.5,0.5,2.5,0.0,28.8,0.020833333333333332,80.44,338.40000000000003,0,0,0,1,0,0
7.7,1,0,1,26.5,0.5,0.5,4.0,0.0,31.8,1.3994444444444445,43.06,5.502183406113537,1,0,0,1,0,1
9.98,1,0,1,29.0,0.5,0.5,10.0,0.0,40.3,0.43472222222222223,54.69,22.957188498402555,0,0,0,1,0,0
12.01,1,0,1,53.5,0.0,0.5,15.02,5.76,75.08,0.5216666666666666,29.75,23.0223642172524,1,1,1,1,1,0
6.59,1,0,1,26.0,0.0,0.5,5.36,0.0,32.16,0.5177777777777778,57.67,12.727467811158798,0,0,0,1,0,1
11.8,1,0,1,37.0,0.0,0.5,13.05,5.76,56.61,0.6688888888888889,27.36,17.64119601328904,1,1,1,1,1,1
8.55,1,0,1,27.5,0.0,0.5,6.81,5.76,40.87,0.37333333333333335,30.2,22.901785714285715,0,1,0,0,0,0
8.8,1,0,1,25.5,0.0,0.5,6.4,5.76,38.46,0.3705555555555556,36.95,23.748125937031485,1,0,0,1,1,1
10.4,1,0,1,39.0,0.0,0.5,7.95,0.0,47.75,0.6308333333333334,29.16,16.486129458388376,1,0,0,0,0,1
9.2,1,0,1,26.5,1.0,0.5,4.5,5.78,38.58,0.5277777777777778,29.64,17.43157894736842,1,1,1,1,0,0
8.15,1,0,1,33.5,0.0,0.5,8.58,0.0,42.88,0.4797222222222222,63.67,16.988998262883616,1,1,1,1,0,1
8.36,1,0,1,25.0,0.5,0.5,5.26,0.0,31.56,0.47888888888888886,25.0,17.45707656612529,1,0,0,1,0,0
15.4,1,0,1,42.0,0.5,0.5,8.66,0.0,51.96,0.5280555555555555,92.75,29.163598106259865,1,0,0,1,0,1
3.58,1,0,1,24.5,0.0,0.5,5.06,0.0,30.36,0.6758333333333333,29.75,5.297163995067818,0,0,0,0,1,0
7.1,1,0,1,22.5,0.0,0.5,3.5,0.0,26.8,0.5025,40.27,14.129353233830846,0,0,0,0,0,0
9.18,1,0,1,28.5,0.0,0.5,7.01,5.76,42.07,0.4677777777777778,44.46999999999999,19.624703087885983,1,0,0,0,1,1
10.4,1,0,1,42.5,0.0,0.5,9.8,5.76,58.86,0.7013888888888888,32.76,14.827722772277228,1,1,1,1,0,1
10.32,1,0,0,35.0,1.0,0.5,0.0,5.76,42.56,0.4988888888888889,120.3,20.68596881959911,1,0,0,0,0,0
18.66,1,0,1,49.5,0.5,0.5,10.16,0.0,60.96,0.6227777777777778,52.27,29.962533452274755,1,0,0,1,1,1
14.5,1,0,1,42.5,0.5,0.5,9.9,5.76,59.46,1.0163888888888892,31.55,14.266192948893135,1,0,0,1,0,1
6.89,1,0,1,23.0,0.5,0.5,6.08,0.0,30.38,0.27166666666666667,53.81999999999999,25.36196319018405,0,0,0,0,0,1
7.9,1,0,0,25.5,1.0,0.5,0.0,0.0,27.3,0.4147222222222222,32.15,19.048894842598795,0,0,0,1,0,0
5.7,1,0,1,25.5,1.0,0.5,5.45,0.0,32.75,0.3997222222222222,27.36,14.259902710215428,0,0,0,0,0,0
16.24,1,0,1,50.5,0.5,0.5,10.0,0.0,61.8,0.40444444444444444,52.85999999999999,40.15384615384615,0,0,0,0,1,0
7.17,1,0,1,22.5,0.0,0.5,8.72,5.76,37.78,0.35833333333333334,56.75,20.009302325581395,1,0,0,0,1,0
7.03,1,0,1,21.5,0.5,0.5,4.56,0.0,27.36,0.4038888888888889,52.27,17.405777166437414,0,0,0,1,1,1
